game_id,season,date,home_team,away_team,home_conf,away_conf,home_win,home_pts,home_fgm,home_fga,home_fg_pct,home_fg3m,home_fg3a,home_fg3_pct,home_ftm,home_fta,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_stl,home_blk,home_tov,home_pf,home_pace,home_off_rating,home_def_rating,away_pts,away_fgm,away_fga,away_fg_pct,away_fg3m,away_fg3a,away_fg3_pct,away_ftm,away_fta,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_stl,away_blk,away_tov,away_pf,away_pace,away_off_rating,away_def_rating
2024_0160,2024-25,2024-11-11,NOP,MIA,West,East,1,110,40,92,0.435,12,31,0.387,18,26,0.692,10,37,47,22,4,7,15,15,98.1,105.8,111.3,101,37,88,0.42,10,31,0.323,17,21,0.81,3,31,34,29,6,6,12,19,104.1,111.4,110.5
2024_0161,2024-25,2024-11-12,MIN,PHI,West,East,1,102,35,81,0.432,12,32,0.375,20,27,0.741,10,34,44,29,5,3,13,25,93.6,118.9,106.5,101,38,94,0.404,10,32,0.312,15,22,0.682,10,34,44,27,8,3,10,24,94.4,112.4,112.5
2024_0162,2024-25,2024-11-12,NYK,GSW,East,West,1,116,39,80,0.487,14,46,0.304,24,29,0.828,10,36,46,26,6,5,20,22,97.3,117.0,107.5,112,40,96,0.417,13,40,0.325,19,26,0.731,12,35,47,23,3,1,14,18,99.4,104.7,110.6
2024_0163,2024-25,2024-11-12,DET,CHI,East,East,1,127,46,101,0.455,16,38,0.421,19,26,0.731,15,32,47,21,6,5,17,17,102.0,121.4,113.0,120,45,89,0.506,13,38,0.342,17,24,0.708,12,38,50,25,10,3,11,18,102.1,108.0,123.6
2024_0164,2024-25,2024-11-12,OKC,MIL,West,East,0,94,32,80,0.4,18,41,0.439,12,17,0.706,9,34,43,24,7,5,15,21,100.8,111.6,97.2,112,38,84,0.452,18,42,0.429,18,25,0.72,12,34,46,24,11,6,15,21,98.0,107.7,118.5
2024_0165,2024-25,2024-11-12,NYK,BOS,East,East,1,122,49,98,0.5,15,39,0.385,9,12,0.75,5,29,34,29,8,6,15,21,95.4,111.5,110.6,109,41,87,0.471,13,38,0.342,14,19,0.737,14,30,44,22,9,5,15,22,94.5,108.4,112.1
2024_0166,2024-25,2024-11-12,IND,OKC,East,West,0,104,35,80,0.438,12,44,0.273,22,29,0.759,12,30,42,21,4,3,13,20,104.2,112.8,115.5,119,45,96,0.469,10,26,0.385,19,25,0.76,12,28,40,32,9,4,10,22,96.7,119.7,104.3
2024_0167,2024-25,2024-11-12,TOR,OKC,East,West,0,121,47,96,0.49,15,42,0.357,12,15,0.8,9,30,39,30,6,4,14,22,97.3,109.9,114.0,135,51,98,0.52,13,37,0.351,20,27,0.741,8,30,38,22,8,5,15,18,108.9,124.5,109.5
2024_0168,2024-25,2024-11-12,LAL,CHI,West,East,1,117,48,97,0.495,12,38,0.316,9,13,0.692,8,37,45,28,4,4,9,17,93.9,115.0,103.5,116,40,80,0.5,19,53,0.358,17,25,0.68,16,32,48,19,5,6,15,11,98.0,108.5,112.6
2024_0169,2024-25,2024-11-13,MIL,MEM,East,West,0,97,40,82,0.488,11,38,0.289,8,10,0.6,8,38,46,28,6,2,17,23,105.9,106.0,106.6,102,33,80,0.412,15,43,0.349,21,27,0.778,11,37,48,19,8,4,11,20,94.3,104.1,117.9
2024_0170,2024-25,2024-11-13,DAL,ORL,West,East,0,113,40,92,0.435,17,45,0.378,16,22,0.727,13,33,46,28,9,1,9,22,98.4,104.6,107.2,121,47,103,0.456,11,36,0.306,16,23,0.696,9,33,42,23,2,3,19,17,99.7,108.7,106.2
2024_0171,2024-25,2024-11-13,CLE,MIN,East,West,0,106,41,90,0.456,12,32,0.375,12,17,0.706,7,33,40,29,8,4,21,21,104.2,115.0,107.8,117,47,89,0.528,11,33,0.333,12,17,0.706,8,32,40,26,4,5,14,29,101.6,122.4,103.5
2024_0172,2024-25,2024-11-13,PHI,GSW,East,West,1,124,44,93,0.473,14,37,0.378,16,22,0.727,12,35,47,24,7,1,18,19,98.8,108.4,107.7,118,42,86,0.488,16,44,0.364,18,24,0.75,8,31,39,18,9,3,10,17,100.9,106.6,111.9
2024_0173,2024-25,2024-11-13,NYK,MEM,East,West,1,116,46,94,0.489,15,40,0.375,9,13,0.692,6,35,41,18,8,5,15,16,106.7,115.7,102.9,99,35,86,0.407,13,37,0.351,16,21,0.762,10,35,45,27,5,5,13,16,96.8,108.1,112.6
2024_0174,2024-25,2024-11-13,IND,MIL,East,East,1,110,43,96,0.448,14,39,0.359,10,13,0.769,8,34,42,24,8,6,19,19,101.8,103.2,109.8,107,40,96,0.417,11,36,0.306,16,21,0.762,8,32,40,19,5,5,15,22,100.7,107.4,112.1
2024_0175,2024-25,2024-11-13,ATL,UTA,East,West,0,108,38,85,0.447,16,42,0.381,16,20,0.8,11,34,45,28,5,3,11,22,97.7,106.9,101.8,113,41,88,0.466,13,37,0.351,18,22,0.818,10,33,43,24,4,2,13,22,102.8,106.0,106.5
2024_0176,2024-25,2024-11-13,MIN,IND,West,East,0,106,36,88,0.409,11,33,0.333,23,32,0.719,10,32,42,30,5,4,10,16,93.1,118.2,101.2,124,43,90,0.478,13,36,0.361,25,32,0.781,6,32,38,16,9,6,14,21,99.6,106.1,116.9
2024_0177,2024-25,2024-11-14,MIN,ORL,West,East,0,92,35,76,0.461,8,29,0.276,14,18,0.778,10,35,45,24,8,6,13,24,99.7,112.1,111.3,115,42,89,0.472,16,44,0.364,15,21,0.714,10,34,44,16,6,5,15,19,101.5,106.1,108.7
2024_0178,2024-25,2024-11-14,MEM,SAS,West,West,0,93,37,87,0.425,13,33,0.394,8,10,0.667,10,31,41,21,7,6,18,22,103.6,103.5,109.5,125,44,89,0.494,15,47,0.319,22,29,0.759,9,36,45,27,6,3,16,19,102.3,106.3,110.8
2024_0179,2024-25,2024-11-14,CLE,MIL,East,East,0,99,37,76,0.487,14,39,0.359,11,16,0.688,6,31,37,24,5,3,14,20,99.6,111.8,109.4,114,42,84,0.5,14,37,0.378,16,21,0.762,9,38,47,24,9,3,14,21,100.8,107.7,113.4
2024_0180,2024-25,2024-11-14,NYK,OKC,East,West,0,104,38,88,0.432,9,28,0.321,19,25,0.76,7,30,37,23,11,2,15,18,98.4,115.6,106.8,118,47,94,0.5,10,36,0.278,14,20,0.7,10,34,44,30,5,3,18,20,102.9,113.7,108.8
2024_0181,2024-25,2024-11-14,SAC,CLE,West,East,0,100,36,82,0.439,13,41,0.317,15,19,0.789,5,35,40,23,7,2,16,18,96.1,104.1,122.1,105,38,88,0.432,13,38,0.342,16,23,0.696,8,34,42,23,5,1,12,24,102.5,108.9,105.9
2024_0182,2024-25,2024-11-14,SAC,SAS,West,West,0,98,34,83,0.41,12,40,0.3,18,23,0.783,10,34,44,22,11,4,19,15,99.2,105.5,118.0,101,37,85,0.435,9,32,0.281,18,23,0.783,14,31,45,27,10,5,14,17,103.5,114.1,101.4
2024_0183,2024-25,2024-11-14,TOR,ORL,East,East,1,112,42,89,0.472,14,37,0.378,14,18,0.778,7,34,41,22,7,4,11,23,93.2,115.8,103.6,98,37,87,0.425,12,32,0.375,12,16,0.75,14,37,51,27,6,5,14,21,102.9,107.9,115.0
2024_0184,2024-25,2024-11-15,LAC,ORL,West,East,0,88,32,87,0.368,10,30,0.333,14,20,0.7,7,36,43,30,6,6,15,18,100.8,110.0,106.7,109,41,94,0.436,10,36,0.278,17,24,0.708,10,31,41,25,8,4,12,19,95.4,112.7,116.5
2024_0185,2024-25,2024-11-15,PHI,DAL,East,West,1,109,41,94,0.436,15,39,0.385,12,16,0.75,8,31,39,24,7,3,14,16,100.0,108.4,107.5,105,37,82,0.451,13,41,0.317,18,22,0.818,9,36,45,30,6,5,10,19,94.5,103.1,114.7
2024_0186,2024-25,2024-11-15,GSW,LAC,West,West,1,109,37,85,0.435,11,39,0.282,24,29,0.828,8,32,40,27,3,5,13,14,101.7,113.0,104.2,107,39,91,0.429,15,44,0.341,14,18,0.778,9,32,41,27,2,6,11,19,103.2,109.2,109.1
2024_0187,2024-25,2024-11-15,LAL,HOU,West,West,0,96,36,80,0.45,12,31,0.387,12,16,0.75,6,38,44,27,8,4,12,21,102.8,117.3,108.6,111,42,93,0.452,14,33,0.424,13,17,0.765,3,35,37,22,9,4,13,23,93.6,109.0,109.6
2024_0188,2024-25,2024-11-15,NOP,UTA,West,West,1,114,40,87,0.46,11,33,0.333,23,32,0.719,10,34,44,19,10,4,12,19,102.0,106.4,105.7,111,40,89,0.449,15,37,0.405,16,22,0.727,6,32,38,19,6,5,17,21,102.7,98.8,117.1
2024_0189,2024-25,2024-11-15,IND,SAC,East,West,0,109,39,82,0.476,14,35,0.4,17,24,0.708,10,33,43,26,7,7,18,15,99.1,109.5,111.3,112,38,87,0.437,13,35,0.371,23,27,0.852,9,38,47,29,10,5,17,21,98.3,107.0,114.4
2024_0190,2024-25,2024-11-15,DET,CHA,East,East,0,113,43,98,0.439,13,40,0.325,14,18,0.778,9,37,46,33,8,6,13,23,103.0,118.1,108.4,120,44,89,0.494,15,46,0.326,17,23,0.739,11,31,42,23,11,4,21,20,94.1,113.7,113.3
2024_0191,2024-25,2024-11-15,OKC,MIN,West,West,1,115,43,84,0.512,17,42,0.405,12,16,0.75,16,33,49,25,3,4,17,18,97.4,118.5,114.2,114,43,85,0.506,12,33,0.364,16,20,0.8,7,32,39,31,7,2,5,24,99.8,113.0,110.3
2024_0192,2024-25,2024-11-16,DET,SAC,East,West,0,111,38,85,0.447,14,35,0.4,21,27,0.778,5,36,41,29,5,2,18,24,103.2,114.3,99.7,126,36,86,0.419,14,37,0.378,25,34,0.735,10,33,43,15,7,5,14,14,97.4,103.8,116.5
2024_0193,2024-25,2024-11-16,ATL,OKC,East,West,0,109,42,93,0.452,13,32,0.406,12,16,0.75,13,33,46,21,7,6,11,20,104.0,114.9,108.5,112,40,91,0.44,18,46,0.391,14,19,0.737,7,29,36,25,7,5,13,22,102.3,115.9,107.3
2024_0194,2024-25,2024-11-16,PHX,GSW,West,West,0,109,39,83,0.47,12,32,0.375,19,25,0.76,10,37,47,27,8,6,13,20,106.9,121.6,112.7,124,48,100,0.48,13,45,0.289,15,20,0.75,14,33,47,24,9,6,11,20,101.9,118.2,114.0
2024_0195,2024-25,2024-11-16,CHI,HOU,East,West,0,112,42,90,0.467,13,44,0.295,15,20,0.75,13,37,50,23,8,3,10,17,99.8,105.0,115.4,117,41,96,0.427,14,42,0.333,21,29,0.724,11,31,42,28,8,4,12,23,98.6,110.3,103.2
2024_0196,2024-25,2024-11-16,HOU,LAC,West,West,1,100,36,88,0.409,16,38,0.421,12,16,0.75,10,34,44,20,9,4,12,17,106.2,116.8,109.6,96,36,80,0.45,13,37,0.351,11,15,0.733,3,32,35,27,7,4,16,17,97.7,109.3,110.1
2024_0197,2024-25,2024-11-16,GSW,ATL,West,East,1,122,45,88,0.511,16,41,0.39,16,21,0.762,8,36,44,23,10,4,19,18,102.5,111.8,105.2,104,36,82,0.439,13,40,0.325,19,25,0.76,13,38,51,30,7,4,13,16,98.8,111.9,114.6
2024_0198,2024-25,2024-11-16,MIA,MEM,East,West,1,114,38,79,0.481,17,40,0.425,21,26,0.808,10,29,39,17,11,5,13,15,99.0,113.8,106.0,108,41,93,0.441,12,34,0.353,14,18,0.778,6,33,39,27,10,5,16,20,101.9,110.2,116.5
2024_0199,2024-25,2024-11-16,CHI,WAS,East,East,0,105,38,82,0.463,12,39,0.308,17,23,0.739,9,36,45,25,4,6,13,14,102.6,109.8,110.5,122,43,94,0.457,17,46,0.37,19,23,0.826,8,33,41,26,7,6,15,22,101.4,106.0,110.0
2024_0200,2024-25,2024-11-17,TOR,WAS,East,East,0,93,35,78,0.449,12,39,0.308,11,15,0.733,6,38,44,23,9,5,13,18,97.6,111.5,103.5,110,40,91,0.44,13,36,0.361,17,23,0.739,10,32,42,17,6,5,16,24,97.6,96.6,114.1
2024_0201,2024-25,2024-11-17,DET,CLE,East,East,1,116,45,98,0.459,13,36,0.361,13,17,0.765,10,38,48,22,5,5,11,18,102.5,117.0,100.7,96,34,89,0.382,13,45,0.289,15,20,0.75,9,33,42,20,8,3,15,21,98.2,107.2,115.5
2024_0202,2024-25,2024-11-17,HOU,LAC,West,West,1,118,46,100,0.46,14,40,0.35,12,18,0.667,13,36,49,27,12,7,9,19,102.0,111.9,106.7,112,39,82,0.476,11,37,0.297,23,30,0.767,13,31,44,24,4,3,12,24,102.3,112.8,112.9
2024_0203,2024-25,2024-11-17,TOR,HOU,East,West,1,118,47,99,0.475,9,32,0.281,15,19,0.789,12,32,44,28,7,2,16,21,97.4,112.9,101.2,104,36,85,0.424,11,33,0.333,21,28,0.75,6,34,40,24,8,5,19,19,109.5,112.2,103.3
2024_0204,2024-25,2024-11-17,ATL,HOU,East,West,0,102,40,89,0.449,12,35,0.343,10,13,0.769,9,36,45,16,5,2,11,24,100.6,109.2,111.8,113,42,90,0.467,13,35,0.371,16,20,0.8,7,34,41,26,4,4,15,17,99.5,111.7,107.6
2024_0205,2024-25,2024-11-17,UTA,BKN,West,East,0,95,33,80,0.412,14,31,0.452,15,21,0.714,9,33,42,23,7,3,24,22,98.2,112.1,107.1,113,42,92,0.457,11,32,0.344,18,25,0.72,10,28,38,16,8,6,13,23,97.3,110.5,113.2
2024_0206,2024-25,2024-11-17,SAS,NOP,West,West,1,114,41,91,0.451,16,42,0.381,16,21,0.762,10,36,46,28,7,3,11,16,107.7,113.8,102.6,104,34,80,0.425,13,41,0.317,23,29,0.793,14,35,49,28,8,4,12,24,90.7,105.3,114.4
2024_0207,2024-25,2024-11-18,NOP,CHI,West,East,1,102,37,87,0.425,14,40,0.35,14,17,0.824,9,37,46,25,10,3,14,21,100.0,106.5,118.7,99,37,83,0.446,10,31,0.323,15,21,0.714,9,26,35,21,4,7,17,18,102.9,102.8,106.0
2024_0208,2024-25,2024-11-18,NYK,MIL,East,East,0,99,38,84,0.452,12,37,0.324,11,16,0.688,8,31,39,26,7,6,12,24,99.8,116.2,97.2,127,46,84,0.548,17,41,0.415,18,24,0.75,9,37,46,19,7,2,14,17,97.7,102.8,117.9
2024_0209,2024-25,2024-11-18,MIL,WAS,East,East,1,118,42,86,0.488,12,36,0.333,22,29,0.759,7,31,38,25,6,7,8,23,99.7,115.6,103.7,97,40,91,0.44,12,38,0.316,8,10,0.714,8,32,40,25,6,4,18,25,96.6,106.8,116.8
2024_0210,2024-25,2024-11-18,GSW,IND,West,East,0,108,40,89,0.449,12,33,0.364,16,21,0.762,7,39,46,27,6,5,14,24,104.2,113.1,108.5,122,45,90,0.5,11,32,0.344,21,27,0.778,12,35,47,26,6,3,13,17,99.0,104.6,112.5
2024_0211,2024-25,2024-11-18,NYK,POR,East,West,1,108,37,85,0.435,12,31,0.387,22,30,0.733,10,39,49,22,9,4,14,17,99.0,113.6,105.3,105,34,83,0.41,11,39,0.282,26,34,0.765,12,34,46,21,5,6,11,22,97.2,105.2,112.8
2024_0212,2024-25,2024-11-18,DET,BOS,East,East,1,119,45,92,0.489,11,40,0.275,18,23,0.783,15,35,50,22,11,4,11,21,98.6,113.6,109.4,95,36,79,0.456,10,31,0.323,13,18,0.722,14,31,45,36,9,3,13,18,98.9,109.5,111.4
2024_0213,2024-25,2024-11-18,PHI,MIN,East,West,0,106,40,90,0.444,11,32,0.344,15,21,0.714,9,35,44,26,7,5,20,22,101.3,110.4,109.6,112,41,85,0.482,12,31,0.387,18,24,0.75,11,29,40,22,8,4,16,19,104.2,122.2,102.6
2024_0214,2024-25,2024-11-18,NYK,LAL,East,West,0,107,41,86,0.477,14,39,0.359,11,15,0.733,7,36,43,27,6,6,15,25,103.5,114.3,105.5,118,46,92,0.5,13,41,0.317,13,19,0.684,10,32,42,20,6,6,15,25,92.3,115.1,106.8
2024_0215,2024-25,2024-11-19,GSW,OKC,West,West,0,103,38,87,0.437,13,37,0.351,14,19,0.737,9,36,45,22,8,6,13,22,100.8,103.5,116.3,107,42,92,0.457,13,39,0.333,10,14,0.714,6,38,44,31,12,5,12,22,105.1,117.7,96.5
2024_0216,2024-25,2024-11-19,CHI,MEM,East,West,1,117,44,87,0.506,12,31,0.387,17,21,0.81,10,33,43,28,6,1,15,14,98.1,119.9,105.1,110,37,85,0.435,17,38,0.447,19,25,0.76,10,38,48,26,10,5,16,18,105.6,110.3,110.5
2024_0217,2024-25,2024-11-19,MIN,PHI,West,East,0,111,41,86,0.477,14,39,0.359,15,21,0.714,11,38,49,26,6,7,16,18,102.3,112.9,105.8,120,47,93,0.505,12,41,0.293,14,18,0.778,13,36,49,28,7,5,13,22,103.7,107.5,114.7
2024_0218,2024-25,2024-11-19,TOR,SAC,East,West,0,104,35,85,0.412,13,33,0.394,21,27,0.778,8,32,40,16,4,6,12,24,101.1,111.2,105.6,116,44,93,0.473,8,25,0.32,20,26,0.769,4,23,30,18,6,6,15,16,101.0,104.6,108.8
2024_0219,2024-25,2024-11-19,DEN,GSW,West,West,0,105,39,88,0.443,13,31,0.419,14,20,0.7,11,33,44,24,6,2,16,15,100.8,108.9,112.4,117,42,92,0.457,17,42,0.405,16,19,0.842,9,37,46,21,4,5,11,23,99.2,104.4,105.1
2024_0220,2024-25,2024-11-19,CHI,MIA,East,East,0,90,33,90,0.367,10,33,0.303,14,18,0.778,7,37,44,29,4,5,10,23,99.9,110.0,112.2,108,38,89,0.427,14,38,0.368,18,21,0.857,12,34,46,23,6,2,12,13,103.5,108.0,107.4
2024_0221,2024-25,2024-11-19,ATL,DAL,East,West,1,106,43,90,0.478,12,40,0.3,8,11,0.727,11,32,43,24,6,5,11,25,95.9,108.0,111.6,99,36,86,0.419,12,36,0.333,15,20,0.75,9,29,38,25,6,7,19,21,99.5,104.4,111.8
2024_0222,2024-25,2024-11-19,HOU,DEN,West,West,0,107,40,85,0.471,11,32,0.344,16,19,0.842,14,33,47,23,7,5,11,21,102.6,114.3,108.4,120,47,92,0.511,11,35,0.314,15,19,0.789,12,34,46,24,6,6,14,24,102.7,115.2,112.0
2024_0223,2024-25,2024-11-20,MIA,ORL,East,East,0,100,37,83,0.446,14,42,0.333,12,16,0.75,11,39,50,21,4,7,14,22,97.9,114.2,107.1,105,39,87,0.448,13,35,0.371,14,19,0.737,15,40,55,15,10,3,23,21,100.8,106.2,114.6
2024_0224,2024-25,2024-11-20,NOP,BOS,West,East,1,105,35,88,0.398,10,31,0.323,25,34,0.735,7,32,39,32,12,3,14,14,99.6,101.9,110.4,87,35,86,0.407,10,36,0.278,8,10,0.778,8,32,40,26,7,3,13,18,100.6,113.3,107.6
2024_0225,2024-25,2024-11-20,MIL,CHA,East,East,1,104,37,78,0.474,13,35,0.371,17,22,0.773,11,33,44,23,11,3,12,21,101.2,106.1,108.7,101,37,81,0.457,13,39,0.333,14,18,0.778,4,38,42,21,7,2,14,21,102.0,109.4,113.9
2024_0226,2024-25,2024-11-20,SAC,CHA,West,East,1,112,43,95,0.453,11,32,0.344,15,21,0.714,7,39,46,27,4,3,13,17,101.7,103.4,104.9,98,36,85,0.424,10,33,0.303,16,21,0.762,9,27,36,25,11,4,11,17,96.3,112.5,107.7
2024_0227,2024-25,2024-11-20,GSW,WAS,West,East,0,96,34,77,0.442,10,36,0.278,18,24,0.75,9,33,42,26,7,4,17,23,106.1,114.1,114.1,109,41,85,0.482,11,37,0.297,16,22,0.727,12,36,48,22,6,3,12,14,104.9,102.3,113.4
2024_0228,2024-25,2024-11-20,IND,UTA,East,West,0,108,39,81,0.481,13,32,0.406,17,21,0.81,8,37,45,27,7,4,17,18,98.4,100.0,118.5,116,45,93,0.484,11,38,0.289,15,18,0.833,7,35,42,29,9,7,17,18,103.1,110.6,110.8
2024_0229,2024-25,2024-11-20,BOS,LAC,East,West,0,102,39,82,0.476,12,38,0.316,12,17,0.706,10,34,44,26,8,6,12,16,100.5,113.5,104.3,120,44,92,0.478,15,42,0.357,17,25,0.68,12,31,43,21,5,4,12,21,104.1,101.7,110.5
2024_0230,2024-25,2024-11-21,SAC,DET,West,East,0,107,42,89,0.472,11,32,0.344,12,18,0.667,12,32,44,25,10,7,15,17,97.0,110.6,122.0,123,46,101,0.455,13,37,0.351,18,22,0.818,11,33,44,26,8,6,10,17,101.0,117.8,102.9
2024_0231,2024-25,2024-11-21,LAC,PHI,West,East,0,109,40,92,0.435,9,26,0.346,20,27,0.741,13,30,43,23,5,5,16,19,98.7,109.2,104.7,119,47,97,0.485,10,35,0.286,15,20,0.75,7,28,35,22,8,9,9,20,98.9,113.7,111.4
2024_0232,2024-25,2024-11-21,WAS,DAL,East,West,0,104,39,98,0.398,13,42,0.31,13,17,0.765,9,33,42,26,8,4,12,23,95.2,108.2,107.6,117,41,92,0.446,13,34,0.382,22,30,0.733,12,33,45,21,5,5,16,17,97.2,112.0,110.0
2024_0233,2024-25,2024-11-21,PHI,DET,East,East,1,105,33,87,0.379,14,37,0.378,25,30,0.833,10,32,42,28,5,3,15,21,98.7,109.8,112.9,100,38,82,0.463,12,38,0.316,12,16,0.75,10,37,47,24,7,7,9,20,98.0,108.7,112.3
2024_0234,2024-25,2024-11-21,WAS,DEN,East,West,1,121,45,92,0.489,13,35,0.371,18,26,0.692,9,33,42,28,6,3,18,14,102.2,111.9,119.1,109,41,90,0.456,18,42,0.429,9,14,0.643,13,35,48,25,5,4,11,16,99.7,110.7,103.2
2024_0235,2024-25,2024-11-21,ORL,UTA,East,West,0,105,39,88,0.443,11,31,0.355,16,22,0.727,10,33,43,17,11,5,9,20,102.7,103.0,109.4,115,38,88,0.432,14,37,0.378,25,32,0.781,12,34,46,30,6,6,9,17,100.4,106.0,115.5
2024_0236,2024-25,2024-11-21,MIA,PHX,East,West,1,122,43,98,0.439,16,44,0.364,20,29,0.69,10,37,47,24,8,6,14,14,98.3,117.0,113.8,87,28,70,0.406,13,39,0.333,18,24,0.75,7,33,40,19,4,1,15,22,102.2,107.6,108.1
2024_0237,2024-25,2024-11-21,TOR,HOU,East,West,0,109,43,92,0.467,10,33,0.303,13,16,0.812,10,39,49,15,4,5,10,16,94.8,113.0,115.5,119,43,92,0.467,16,40,0.4,17,22,0.773,6,32,38,31,7,6,17,21,93.9,111.3,109.8
2024_0238,2024-25,2024-11-22,DET,MIA,East,East,0,98,39,89,0.438,9,27,0.333,11,15,0.733,11,35,46,16,8,5,13,25,102.4,121.9,111.8,108,38,84,0.452,10,30,0.333,22,28,0.786,5,34,39,25,6,5,11,20,103.7,108.1,113.9
2024_0239,2024-25,2024-11-22,NOP,WAS,West,East,1,111,38,86,0.442,16,40,0.4,19,24,0.792,11,28,39,19,9,3,20,20,99.8,100.1,111.4,108,39,90,0.433,15,40,0.375,15,22,0.682,8,31,39,24,10,1,12,23,99.1,109.6,110.5
2024_0240,2024-25,2024-11-22,CHI,DAL,East,West,0,107,40,93,0.43,11,32,0.344,16,21,0.762,9,37,46,28,6,7,19,22,102.3,105.8,116.6,110,39,85,0.459,13,31,0.419,19,24,0.792,9,34,43,26,7,4,17,15,98.7,111.6,111.5
2024_0241,2024-25,2024-11-22,LAL,NOP,West,West,1,119,47,94,0.5,11,33,0.333,14,20,0.7,6,31,37,26,6,5,15,19,105.4,110.7,99.2,100,37,88,0.42,13,41,0.317,13,19,0.684,4,36,40,20,7,6,18,15,96.6,105.9,117.7
2024_0242,2024-25,2024-11-22,MIL,POR,East,West,0,100,36,82,0.439,10,33,0.303,18,25,0.72,11,37,48,30,7,2,16,17,97.4,112.6,112.7,110,40,89,0.449,12,36,0.333,18,24,0.75,12,38,50,25,7,4,15,20,95.9,109.2,100.8
2024_0243,2024-25,2024-11-22,SAC,POR,West,West,1,115,39,83,0.47,10,34,0.294,13,18,0.722,13,35,48,22,5,5,13,16,102.0,103.1,109.3,101,37,79,0.468,13,34,0.382,14,20,0.7,8,33,41,27,7,7,14,21,100.5,106.6,111.6
2024_0244,2024-25,2024-11-22,CLE,PHX,East,West,0,102,37,82,0.451,12,33,0.364,16,22,0.727,8,32,40,25,5,6,16,24,104.7,104.4,111.5,107,40,92,0.435,11,36,0.306,16,22,0.727,10,30,40,23,8,7,14,21,103.7,116.0,108.1
2024_0245,2024-25,2024-11-22,UTA,ATL,West,East,0,107,41,93,0.441,10,27,0.37,15,20,0.75,7,33,40,23,6,4,8,25,102.9,101.8,112.6,112,40,91,0.44,13,31,0.419,19,25,0.76,8,33,41,26,7,6,13,15,101.4,104.3,109.7
2024_0246,2024-25,2024-11-23,MIA,IND,East,East,1,110,42,86,0.488,10,26,0.385,16,21,0.762,13,34,47,28,5,5,13,20,98.3,103.0,107.6,100,39,90,0.433,9,30,0.3,13,17,0.765,10,31,41,20,6,2,16,22,99.5,103.2,113.9
2024_0247,2024-25,2024-11-23,IND,BKN,East,East,0,93,32,79,0.405,11,32,0.344,18,25,0.72,10,34,44,19,9,4,8,17,94.5,112.7,118.4,98,34,83,0.41,11,31,0.355,19,25,0.76,8,26,34,23,5,1,13,14,101.3,102.2,114.9
2024_0248,2024-25,2024-11-23,GSW,MIN,West,West,1,100,36,83,0.434,14,37,0.378,14,20,0.7,13,36,49,22,8,8,13,21,100.0,112.5,110.9,96,35,86,0.407,7,23,0.304,19,24,0.792,11,32,43,27,5,5,15,19,101.0,115.3,107.6
2024_0249,2024-25,2024-11-23,HOU,MIN,West,West,1,109,37,90,0.411,15,39,0.385,20,26,0.769,10,34,44,26,9,4,11,21,99.9,110.2,117.9,108,41,89,0.461,10,35,0.286,16,21,0.762,7,33,40,30,8,5,7,14,103.8,110.9,101.8
2024_0250,2024-25,2024-11-23,NOP,DET,West,East,1,115,41,85,0.482,17,43,0.395,16,23,0.696,12,33,45,21,5,4,12,22,99.6,113.3,115.4,93,36,84,0.429,13,36,0.361,8,11,0.727,13,29,42,24,6,4,18,21,96.3,115.7,100.7
2024_0251,2024-25,2024-11-23,MIA,NOP,East,West,1,114,41,96,0.427,12,35,0.343,20,26,0.769,6,31,37,29,9,3,12,18,99.0,114.1,110.5,102,37,88,0.42,11,29,0.379,17,24,0.708,8,38,46,21,9,3,10,19,101.7,104.0,113.2
2024_0252,2024-25,2024-11-23,MIL,MIN,East,West,0,107,42,87,0.483,13,40,0.325,10,13,0.769,10,39,49,19,8,2,16,19,95.4,108.0,113.8,109,41,86,0.477,11,34,0.324,16,21,0.762,9,34,43,28,8,5,12,21,100.4,120.9,104.9
2024_0253,2024-25,2024-11-24,HOU,PHX,West,West,0,95,34,79,0.43,14,35,0.4,13,18,0.722,11,38,49,31,7,3,11,18,102.1,108.6,112.2,104,39,89,0.438,11,28,0.393,15,20,0.75,15,32,47,29,6,4,12,23,97.2,113.7,120.0
2024_0254,2024-25,2024-11-24,MIA,POR,East,West,0,103,39,85,0.459,15,38,0.395,10,14,0.714,7,35,42,22,9,3,14,16,103.5,116.5,114.3,118,42,93,0.452,14,35,0.4,20,26,0.769,10,39,49,21,8,6,15,17,97.2,107.0,119.0
2024_0255,2024-25,2024-11-24,POR,NOP,West,West,0,103,39,89,0.438,15,42,0.357,10,13,0.769,7,31,38,20,9,5,18,17,101.8,108.6,109.7,107,40,90,0.444,13,40,0.325,14,19,0.737,8,33,41,20,6,3,17,17,100.9,105.6,118.7
2024_0256,2024-25,2024-11-24,TOR,MIN,East,West,0,90,36,92,0.391,11,38,0.289,8,10,0.7,14,37,51,20,6,6,12,22,100.2,118.0,111.8,105,40,93,0.43,15,39,0.385,10,13,0.769,11,29,40,21,11,5,17,19,104.6,123.4,104.1
2024_0257,2024-25,2024-11-24,HOU,GSW,West,West,1,122,43,90,0.478,14,37,0.378,22,27,0.815,9,37,46,28,5,3,15,19,101.5,109.6,104.5,103,39,81,0.481,11,37,0.297,14,19,0.737,11,34,45,15,8,5,12,19,104.7,109.4,110.0
